RefSeqID	K4me1_Distal_promoter	K4me1_Proximal_promoter	K4me1_Gene_body	K4me1_Transcript	K4me1_First1.3Transcript	K4me1_Middle1.3Transcript	K4me1_Last1.3Transcript	K4me1_Introns	K79me2_Distal_promoter	K79me2_Proximal_promoter	K79me2_Gene_body	K79me2_Transcript	K79me2_First1.3Transcript	K79me2_Middle1.3Transcript	K79me2_Last1.3Transcript	K79me2_Introns	K27ac_Distal_promoter	K27ac_Proximal_promoter	K27ac_Gene_body	K27ac_Transcript	K27ac_First1.3Transcript	K27ac_Middle1.3Transcript	K27ac_Last1.3Transcript	K27ac_Introns	K27me3_Distal_promoter	K27me3_Proximal_promoter	K27me3_Gene_body	K27me3_Transcript	K27me3_First1.3Transcript	K27me3_Middle1.3Transcript	K27me3_Last1.3Transcript	K27me3_Introns	K36me3_Distal_promoter	K36me3_Proximal_promoter	K36me3_Gene_body	K36me3_Transcript	K36me3_First1.3Transcript	K36me3_Middle1.3Transcript	K36me3_Last1.3Transcript	K36me3_Introns	K4me2_Distal_promoter	K4me2_Proximal_promoter	K4me2_Gene_body	K4me2_Transcript	K4me2_First1.3Transcript	K4me2_Middle1.3Transcript	K4me2_Last1.3Transcript	K4me2_Introns	K4me3_Distal_promoter	K4me3_Proximal_promoter	K4me3_Gene_body	K4me3_Transcript	K4me3_First1.3Transcript	K4me3_Middle1.3Transcript	K4me3_Last1.3Transcript	K4me3_Introns	K9ac_Distal_promoter	K9ac_Proximal_promoter	K9ac_Gene_body	K9ac_Transcript	K9ac_First1.3Transcript	K9ac_Middle1.3Transcript	K9ac_Last1.3Transcript	K9ac_Introns	K9me3_Distal_promoter	K9me3_Proximal_promoter	K9me3_Gene_body	K9me3_Transcript	K9me3_First1.3Transcript	K9me3_Middle1.3Transcript	K9me3_Last1.3Transcript	K9me3_Introns	K20me1_Distal_promoter	K20me1_Proximal_promoter	K20me1_Gene_body	K20me1_Transcript	K20me1_First1.3Transcript	K20me1_Middle1.3Transcript	K20me1_Last1.3Transcript	K20me1_Introns
NM_001281517	3.17805383034795	4.30406509320417	6.24027584517077	4.79579054559674	2.19722457733622	4.04305126783455	0	5.97380961186926	2.63905732961526	5.80211837537706	7.88457651059632	4.83628190695148	4.44265125649032	3.17805383034795	0	7.83636976054512	1.09861228866811	6.03068526026126	6.88857245956536	5.15329159449778	4.40671924726425	3.8286413964891	0	6.69579891705849	1.79175946922805	2.56494935746154	4.34380542185368	2.39789527279837	1.38629436111989	1.6094379124341	0	4.20469261939097	2.484906649788	3.13549421592915	6.88243747099785	4.95582705760126	3.68887945411394	4.27666611901606	0	6.72623340235875	1.09861228866811	5.97635090929793	6.51323011091231	4.39444915467244	4.18965474202643	2.07944154167984	0	6.38687931936265	1.6094379124341	5.25749537202778	5.96357934361845	4.06044301054642	3.66356164612965	2.07944154167984	0	5.80513496891649	2.89037175789616	5.91079664404053	6.62140565176413	4.76217393479776	4.47733681447821	2.56494935746154	0	6.45362499889269	2.39789527279837	2.94443897916644	5.26269018890489	2.56494935746154	1.79175946922805	1.79175946922805	0	5.19849703126583	1.79175946922805	2.99573227355399	5.73334127689775	3.66356164612965	1.94591014905531	2.94443897916644	0	5.6021188208797
NM_001319944	3.17805383034795	4.30406509320417	6.24027584517077	4.78749174278205	2.19722457733622	3.97029191355212	0	5.97635090929793	2.63905732961526	5.80211837537706	7.88457651059632	4.91998092582813	4.54329478227	3.25809653802148	0	7.83201418050547	1.09861228866811	6.03068526026126	6.88857245956536	5.15329159449778	4.39444915467244	3.80666248977032	0	6.69579891705849	1.79175946922805	2.56494935746154	4.34380542185368	2.39789527279837	1.38629436111989	1.6094379124341	0	4.20469261939097	2.484906649788	3.13549421592915	6.88243747099785	5.01063529409626	3.73766961828337	4.29045944114839	0	6.71659477352098	1.09861228866811	5.97635090929793	6.51323011091231	4.40671924726425	4.20469261939097	2.07944154167984	0	6.38519439899773	1.6094379124341	5.25749537202778	5.96357934361845	4.06044301054642	3.66356164612965	1.94591014905531	0	5.80513496891649	2.89037175789616	5.91079664404053	6.62140565176413	4.77068462446567	4.48863636973214	2.484906649788	0	6.45204895443723	2.39789527279837	2.94443897916644	5.26269018890489	2.63905732961526	1.79175946922805	1.94591014905531	0	5.19295685089021	1.79175946922805	2.99573227355399	5.73334127689775	3.66356164612965	1.94591014905531	2.89037175789616	0	5.6021188208797
NM_022778	3.17805383034795	4.30406509320417	6.24027584517077	4.79579054559674	2.19722457733622	3.98898404656427	0	5.97380961186926	2.63905732961526	5.80211837537706	7.88457651059632	4.91998092582813	4.54329478227	3.25809653802148	0	7.83201418050547	1.09861228866811	6.03068526026126	6.88857245956536	5.15329159449778	4.39444915467244	3.80666248977032	0	6.69579891705849	1.79175946922805	2.56494935746154	4.34380542185368	2.39789527279837	1.38629436111989	1.6094379124341	0	4.20469261939097	2.484906649788	3.13549421592915	6.88243747099785	5.01063529409626	3.73766961828337	4.29045944114839	0	6.71659477352098	1.09861228866811	5.97635090929793	6.51323011091231	4.40671924726425	4.20469261939097	2.07944154167984	0	6.38519439899773	1.6094379124341	5.25749537202778	5.96357934361845	4.06044301054642	3.66356164612965	1.94591014905531	0	5.80513496891649	2.89037175789616	5.91079664404053	6.62140565176413	4.77068462446567	4.48863636973214	2.484906649788	0	6.45204895443723	2.39789527279837	2.94443897916644	5.26269018890489	2.63905732961526	1.79175946922805	1.94591014905531	0	5.19295685089021	1.79175946922805	2.99573227355399	5.73334127689775	3.66356164612965	1.94591014905531	2.89037175789616	0	5.6021188208797
NM_001281518	2.99573227355399	3.49650756146648	5.66642668811243	4.68213122712422	3.63758615972639	3.61091791264422	2.07944154167984	5.2040066870768	3.8286413964891	4.15888308335967	4.67282883446191	3.71357206670431	2.63905732961526	2.484906649788	0.693147180559945	4.20469261939097	2.63905732961526	3.2188758248682	5.52146091786225	4.46590811865458	3.29583686600433	3.2188758248682	1.09861228866811	5.0998664278242	1.79175946922805	2.63905732961526	2.83321334405622	1.94591014905531	1.09861228866811	0.693147180559945	1.09861228866811	2.39789527279837	4.40671924726425	5.06259503302697	5.64897423816121	4.49980967033027	3.68887945411394	2.77258872223978	1.94591014905531	5.27299955856375	2.07944154167984	2.39789527279837	3.78418963391826	2.70805020110221	1.94591014905531	1.79175946922805	1.09861228866811	3.40119738166216	1.6094379124341	1.94591014905531	3.55534806148941	2.89037175789616	1.6094379124341	2.30258509299405	1.09861228866811	2.89037175789616	2.30258509299405	3.04452243772342	4.77912349311153	3.3322045101752	2.19722457733622	2.30258509299405	0.693147180559945	4.52178857704904	3.3322045101752	3.80666248977032	3.49650756146648	2.30258509299405	2.07944154167984	0.693147180559945	0	3.17805383034795	3.04452243772342	3.36729582998647	4.18965474202643	3.3322045101752	2.30258509299405	2.39789527279837	0	3.66356164612965
NM_031286	5.50125821054473	5.89164421182577	4.02535169073515	3.55534806148941	1.79175946922805	2.484906649788	0	3.09104245335832	4.21950770517611	4.77912349311153	3.93182563272433	3.29583686600433	1.6094379124341	1.79175946922805	0	3.2188758248682	5.36129216570943	6.01615715969835	4.61512051684126	4.29045944114839	3.71357206670431	3.36729582998647	0	3.36729582998647	1.94591014905531	2.30258509299405	0.693147180559945	0.693147180559945	0.693147180559945	0	0	0	4.87519732320115	5.16478597392351	3.04452243772342	2.77258872223978	0	2.07944154167984	0	1.79175946922805	3.46573590279973	5.35185813347607	4.69134788222914	4.15888308335967	3.66356164612965	3.2188758248682	0	3.8286413964891	3.43398720448515	4.83628190695148	4.20469261939097	3.68887945411394	2.99573227355399	2.83321334405622	0	3.3322045101752	4.48863636973214	5.35185813347607	4.38202663467388	3.93182563272433	3.3322045101752	3.04452243772342	0	3.40119738166216	2.56494935746154	2.99573227355399	1.79175946922805	0.693147180559945	0	0	0	1.6094379124341	3.71357206670431	4.00733318523247	2.56494935746154	2.07944154167984	1.38629436111989	1.6094379124341	0	1.79175946922805
NM_001077262	5.29831736654804	5.66642668811243	6.58617165485467	4.23410650459726	2.77258872223978	3.61091791264422	3.04452243772342	6.48768401848461	4.63472898822964	4.86753445045558	5.19849703126583	3.04452243772342	1.79175946922805	1.6094379124341	2.484906649788	5.08140436498446	5.44673737166631	5.5683445037611	6.29894924685594	4.07753744390572	1.79175946922805	3.58351893845611	3.13549421592915	6.18620862390049	1.6094379124341	1.6094379124341	2.83321334405622	0	0	0	0	2.83321334405622	4.58496747867057	4.91998092582813	5.25227342804663	2.99573227355399	1.38629436111989	2.39789527279837	2.07944154167984	5.14749447681345	5.16478597392351	5.27811465923052	5.83773044716594	3.8286413964891	1.38629436111989	2.07944154167984	3.58351893845611	5.6970934865054	4.61512051684126	4.72738781871234	5.18178355029209	3.43398720448515	1.09861228866811	1.38629436111989	3.25809653802148	4.99721227376411	5.03043792139244	5.2040066870768	5.92425579741453	3.93182563272433	1.94591014905531	2.89037175789616	3.36729582998647	5.78074351579233	3.13549421592915	3.29583686600433	4.33073334028633	1.09861228866811	0	1.09861228866811	0	4.30406509320417	3.43398720448515	3.76120011569356	4.64439089914137	2.07944154167984	0.693147180559945	1.38629436111989	1.38629436111989	4.57471097850338
NM_145345	5.29831736654804	5.66642668811243	6.58617165485467	4.33073334028633	3.09104245335832	3.68887945411394	2.83321334405622	6.47697236288968	4.63472898822964	4.86753445045558	5.19849703126583	3.13549421592915	1.79175946922805	1.94591014905531	2.484906649788	5.06890420222023	5.44673737166631	5.5683445037611	6.29894924685594	4.12713438504509	2.77258872223978	3.46573590279973	2.77258872223978	6.18001665365257	1.6094379124341	1.6094379124341	2.83321334405622	0	0	0	0	2.83321334405622	4.58496747867057	4.91998092582813	5.25227342804663	3.13549421592915	2.07944154167984	2.30258509299405	2.07944154167984	5.12989871492307	5.16478597392351	5.27811465923052	5.83773044716594	3.85014760171006	2.07944154167984	1.6094379124341	3.58351893845611	5.6937321388027	4.61512051684126	4.72738781871234	5.18178355029209	3.43398720448515	1.09861228866811	1.94591014905531	3.13549421592915	4.99721227376411	5.03043792139244	5.2040066870768	5.92425579741453	4.00733318523247	2.63905732961526	2.89037175789616	3.3322045101752	5.76832099579377	3.13549421592915	3.29583686600433	4.33073334028633	1.38629436111989	0.693147180559945	1.09861228866811	0.693147180559945	4.29045944114839	3.43398720448515	3.76120011569356	4.64439089914137	2.39789527279837	0.693147180559945	1.38629436111989	1.94591014905531	4.54329478227
NM_183008	5.29831736654804	5.66642668811243	6.99942246750796	4.36944785246702	3.09104245335832	3.68887945411394	2.99573227355399	6.92559519711047	4.63472898822964	4.86753445045558	5.4971682252932	3.29583686600433	1.79175946922805	1.94591014905531	2.77258872223978	5.38449506278909	5.44673737166631	5.5683445037611	6.67582322163485	4.39444915467244	2.77258872223978	3.49650756146648	3.55534806148941	6.5694814204143	1.6094379124341	1.6094379124341	3.40119738166216	0	0	0	0	3.40119738166216	4.58496747867057	4.91998092582813	5.47646355193151	3.13549421592915	2.07944154167984	2.30258509299405	2.07944154167984	5.37989735354046	5.16478597392351	5.27811465923052	6.32076829425058	4.30406509320417	2.07944154167984	1.6094379124341	4.14313472639153	6.18001665365257	4.61512051684126	4.72738781871234	5.57594910314632	3.73766961828337	1.09861228866811	1.94591014905531	3.52636052461616	5.40717177146012	5.03043792139244	5.2040066870768	6.31173480915291	4.23410650459726	2.63905732961526	2.89037175789616	3.73766961828337	6.18001665365257	3.13549421592915	3.29583686600433	4.77068462446567	1.94591014905531	0.693147180559945	1.09861228866811	1.6094379124341	4.71849887129509	3.43398720448515	3.76120011569356	4.89783979995091	2.30258509299405	0.693147180559945	1.38629436111989	1.79175946922805	4.8283137373023
NM_001803	4.68213122712422	5.42053499927229	4.59511985013459	3.17805383034795	2.94443897916644	1.38629436111989	0.693147180559945	4.33073334028633	2.63905732961526	4.07753744390572	4.02535169073515	2.484906649788	1.94591014905531	1.09861228866811	0	3.80666248977032	3.43398720448515	4.76217393479776	4.14313472639153	2.89037175789616	2.77258872223978	0.693147180559945	0.693147180559945	3.8286413964891	2.30258509299405	2.70805020110221	1.79175946922805	0	0	0	0	1.79175946922805	2.63905732961526	3.17805383034795	2.99573227355399	2.39789527279837	1.38629436111989	1.38629436111989	0	2.30258509299405	2.77258872223978	4.93447393313069	4.72738781871234	3.58351893845611	3.49650756146648	1.09861228866811	0.693147180559945	4.35670882668959	3.13549421592915	4.20469261939097	3.63758615972639	2.63905732961526	2.484906649788	0.693147180559945	0.693147180559945	3.2188758248682	3.49650756146648	4.70953020131233	3.95124371858143	2.83321334405622	2.56494935746154	1.09861228866811	0	3.58351893845611	2.56494935746154	3.25809653802148	2.484906649788	1.6094379124341	1.09861228866811	0	0	2.07944154167984	2.484906649788	3.04452243772342	2.39789527279837	1.09861228866811	0.693147180559945	0	0	2.19722457733622
NM_001039775	5.14749447681345	5.42934562895444	5.98393628068719	4.38202663467388	4.00733318523247	2.89037175789616	2.19722457733622	5.76205138278018	3.68887945411394	4.06044301054642	4.52178857704904	2.99573227355399	2.63905732961526	1.09861228866811	1.6094379124341	4.29045944114839	4.65396035015752	4.83628190695148	5.95583736946483	4.69134788222914	4.53259949315326	2.19722457733622	2.19722457733622	5.62762111369064	1.38629436111989	2.07944154167984	3.71357206670431	2.19722457733622	1.38629436111989	1.38629436111989	1.09861228866811	3.49650756146648	3.58351893845611	4.20469261939097	4.87519732320115	2.89037175789616	2.56494935746154	1.09861228866811	1.38629436111989	4.7361984483945	4.97673374242057	5.06890420222023	5.23644196282995	4.35670882668959	4.29045944114839	1.09861228866811	1.38629436111989	4.70953020131233	3.87120101090789	4.0943445622221	4.87519732320115	3.93182563272433	3.80666248977032	1.6094379124341	1.09861228866811	4.39444915467244	4.55387689160054	4.83628190695148	5.73334127689775	4.45434729625351	4.31748811353631	2.07944154167984	1.79175946922805	5.41164605185504	2.99573227355399	3.3322045101752	4.29045944114839	2.83321334405622	2.39789527279837	1.79175946922805	0.693147180559945	4.04305126783455	2.70805020110221	3.09104245335832	4.53259949315326	2.99573227355399	1.6094379124341	2.56494935746154	1.38629436111989	4.30406509320417
NM_001114759	4.15888308335967	4.39444915467244	4.56434819146784	2.94443897916644	1.38629436111989	2.484906649788	1.79175946922805	4.35670882668959	2.63905732961526	3.13549421592915	3.52636052461616	2.07944154167984	1.6094379124341	1.38629436111989	0.693147180559945	3.29583686600433	2.63905732961526	2.83321334405622	3.2188758248682	1.79175946922805	1.09861228866811	1.09861228866811	0.693147180559945	2.99573227355399	1.94591014905531	2.56494935746154	3.29583686600433	1.6094379124341	0.693147180559945	1.09861228866811	0.693147180559945	3.13549421592915	2.56494935746154	2.94443897916644	2.94443897916644	1.09861228866811	0.693147180559945	0	0.693147180559945	2.83321334405622	2.89037175789616	2.94443897916644	3.55534806148941	0.693147180559945	0.693147180559945	0	0	3.52636052461616	2.30258509299405	2.56494935746154	3.40119738166216	1.79175946922805	1.38629436111989	0.693147180559945	0.693147180559945	3.2188758248682	3.3322045101752	3.46573590279973	3.97029191355212	1.94591014905531	1.09861228866811	1.09861228866811	1.09861228866811	3.85014760171006	1.79175946922805	2.39789527279837	4.12713438504509	2.19722457733622	1.6094379124341	1.79175946922805	1.09861228866811	3.98898404656427	2.99573227355399	3.2188758248682	3.63758615972639	2.30258509299405	1.09861228866811	1.79175946922805	1.38629436111989	3.36729582998647
NM_001307925	4.15888308335967	4.39444915467244	4.56434819146784	2.94443897916644	1.09861228866811	2.484906649788	1.79175946922805	4.35670882668959	2.63905732961526	3.13549421592915	3.52636052461616	2.07944154167984	1.38629436111989	1.38629436111989	0.693147180559945	3.29583686600433	2.63905732961526	2.83321334405622	3.2188758248682	1.79175946922805	1.09861228866811	1.09861228866811	0.693147180559945	2.99573227355399	1.94591014905531	2.56494935746154	3.29583686600433	1.6094379124341	0.693147180559945	1.09861228866811	0.693147180559945	3.13549421592915	2.56494935746154	2.94443897916644	2.94443897916644	1.38629436111989	1.09861228866811	0	0.693147180559945	2.77258872223978	2.89037175789616	2.94443897916644	3.55534806148941	0.693147180559945	0.693147180559945	0.693147180559945	0	3.52636052461616	2.30258509299405	2.56494935746154	3.40119738166216	1.94591014905531	1.6094379124341	0.693147180559945	0.693147180559945	3.17805383034795	3.3322045101752	3.46573590279973	3.97029191355212	1.94591014905531	1.09861228866811	1.09861228866811	1.09861228866811	3.85014760171006	1.79175946922805	2.39789527279837	4.12713438504509	2.19722457733622	0.693147180559945	1.79175946922805	1.09861228866811	3.98898404656427	2.99573227355399	3.2188758248682	3.63758615972639	2.39789527279837	1.09861228866811	1.79175946922805	1.38629436111989	3.3322045101752
NM_173574	4.15888308335967	4.39444915467244	4.56434819146784	2.94443897916644	1.38629436111989	2.484906649788	1.79175946922805	4.35670882668959	2.63905732961526	3.13549421592915	3.52636052461616	2.07944154167984	1.6094379124341	1.38629436111989	0.693147180559945	3.29583686600433	2.63905732961526	2.83321334405622	3.2188758248682	1.79175946922805	1.09861228866811	1.09861228866811	0.693147180559945	2.99573227355399	1.94591014905531	2.56494935746154	3.29583686600433	1.6094379124341	0.693147180559945	1.09861228866811	0.693147180559945	3.13549421592915	2.56494935746154	2.94443897916644	2.94443897916644	1.09861228866811	0.693147180559945	0	0.693147180559945	2.83321334405622	2.89037175789616	2.94443897916644	3.55534806148941	0.693147180559945	0.693147180559945	0	0	3.52636052461616	2.30258509299405	2.56494935746154	3.40119738166216	1.79175946922805	1.38629436111989	0.693147180559945	0.693147180559945	3.2188758248682	3.3322045101752	3.46573590279973	3.97029191355212	1.94591014905531	1.09861228866811	1.09861228866811	1.09861228866811	3.85014760171006	1.79175946922805	2.39789527279837	4.12713438504509	2.19722457733622	1.6094379124341	1.79175946922805	1.09861228866811	3.98898404656427	2.99573227355399	3.2188758248682	3.63758615972639	2.30258509299405	1.09861228866811	1.79175946922805	1.38629436111989	3.36729582998647
NM_024674	3.49650756146648	3.98898404656427	5.11198778835654	3.66356164612965	2.39789527279837	2.63905732961526	2.19722457733622	4.85203026391962	2.56494935746154	2.77258872223978	4.35670882668959	3.3322045101752	2.07944154167984	2.39789527279837	1.94591014905531	3.93182563272433	2.56494935746154	2.94443897916644	4.02535169073515	2.77258872223978	2.07944154167984	1.38629436111989	1.79175946922805	3.71357206670431	3.13549421592915	3.29583686600433	4.57471097850338	2.39789527279837	1.94591014905531	1.09861228866811	0.693147180559945	4.46590811865458	2.484906649788	2.56494935746154	3.80666248977032	2.56494935746154	0	2.07944154167984	1.6094379124341	3.49650756146648	2.83321334405622	2.89037175789616	3.13549421592915	1.09861228866811	0.693147180559945	0	0.693147180559945	3.04452243772342	2.63905732961526	2.94443897916644	3.52636052461616	2.07944154167984	1.38629436111989	1.38629436111989	0.693147180559945	3.29583686600433	2.56494935746154	2.99573227355399	4.20469261939097	2.63905732961526	0.693147180559945	2.07944154167984	0.693147180559945	3.98898404656427	2.89037175789616	3.09104245335832	4.12713438504509	2.63905732961526	2.30258509299405	0.693147180559945	1.09861228866811	3.89182029811063	3.43398720448515	3.58351893845611	4.34380542185368	2.70805020110221	1.6094379124341	2.19722457733622	0.693147180559945	4.14313472639153
NM_001243564	3.98898404656427	4.54329478227	5.27299955856375	3.95124371858143	2.39789527279837	3.36729582998647	2.19722457733622	4.969813299576	4.18965474202643	5.44673737166631	5.83773044716594	4.11087386417331	3.71357206670431	2.63905732961526	1.94591014905531	5.64544689764324	2.56494935746154	5.31320597904179	5.69035945432406	4.21950770517611	3.8286413964891	2.63905732961526	1.38629436111989	5.43372200355424	1.94591014905531	2.30258509299405	4.15888308335967	1.6094379124341	0.693147180559945	0.693147180559945	0.693147180559945	4.0943445622221	2.70805020110221	3.36729582998647	6.35088571671474	4.0943445622221	3.2188758248682	2.77258872223978	1.94591014905531	6.24222326545517	3.13549421592915	5.80814248998044	5.76832099579377	4.27666611901606	4.00733318523247	2.56494935746154	1.09861228866811	5.51745289646471	2.94443897916644	5.15329159449778	5.0998664278242	3.80666248977032	3.49650756146648	1.94591014905531	1.38629436111989	4.78749174278205	3.61091791264422	5.42934562895444	5.62401750618734	4.04305126783455	3.71357206670431	2.07944154167984	1.38629436111989	5.39816270151775	2.19722457733622	3.09104245335832	4.74493212836325	2.83321334405622	2.19722457733622	1.94591014905531	0	4.59511985013459	2.83321334405622	3.36729582998647	5.11799381241676	3.55534806148941	2.39789527279837	2.70805020110221	1.94591014905531	4.89034912822175
NM_001243565	3.98898404656427	4.54329478227	5.27299955856375	3.95124371858143	2.484906649788	3.36729582998647	2.19722457733622	4.969813299576	4.18965474202643	5.44673737166631	5.83773044716594	4.07753744390572	3.66356164612965	2.484906649788	1.94591014905531	5.65248918026865	2.56494935746154	5.31320597904179	5.69035945432406	4.20469261939097	3.80666248977032	2.63905732961526	1.38629436111989	5.4380793089232	1.94591014905531	2.30258509299405	4.15888308335967	1.94591014905531	1.38629436111989	0.693147180559945	0.693147180559945	4.06044301054642	2.70805020110221	3.36729582998647	6.35088571671474	4.11087386417331	3.25809653802148	2.77258872223978	1.94591014905531	6.24027584517077	3.13549421592915	5.80814248998044	5.76832099579377	4.27666611901606	4.00733318523247	2.56494935746154	1.09861228866811	5.51745289646471	2.94443897916644	5.15329159449778	5.0998664278242	3.80666248977032	3.49650756146648	1.94591014905531	1.38629436111989	4.78749174278205	3.61091791264422	5.42934562895444	5.62401750618734	4.04305126783455	3.71357206670431	2.07944154167984	1.38629436111989	5.39816270151775	2.19722457733622	3.09104245335832	4.74493212836325	2.83321334405622	2.19722457733622	1.94591014905531	0	4.59511985013459	2.83321334405622	3.36729582998647	5.11799381241676	3.49650756146648	2.19722457733622	2.77258872223978	1.94591014905531	4.90527477843843
NM_001319959	3.98898404656427	4.54329478227	5.27299955856375	4.00733318523247	2.39789527279837	3.36729582998647	1.94591014905531	4.94875989037817	4.18965474202643	5.44673737166631	5.83773044716594	4.12713438504509	3.73766961828337	2.63905732961526	1.6094379124341	5.64190707093811	2.56494935746154	5.31320597904179	5.69035945432406	4.24849524204936	3.87120101090789	2.63905732961526	1.09861228866811	5.4249500174814	1.94591014905531	2.30258509299405	4.15888308335967	1.94591014905531	1.38629436111989	0.693147180559945	0.693147180559945	4.06044301054642	2.70805020110221	3.36729582998647	6.35088571671474	4.14313472639153	3.29583686600433	2.83321334405622	1.09861228866811	6.2363695902037	3.13549421592915	5.80814248998044	5.76832099579377	4.27666611901606	4.00733318523247	2.56494935746154	1.09861228866811	5.51745289646471	2.94443897916644	5.15329159449778	5.0998664278242	3.80666248977032	3.49650756146648	2.07944154167984	1.09861228866811	4.78749174278205	3.61091791264422	5.42934562895444	5.62401750618734	4.04305126783455	3.71357206670431	1.79175946922805	1.38629436111989	5.39816270151775	2.19722457733622	3.09104245335832	4.74493212836325	2.83321334405622	2.19722457733622	1.94591014905531	0	4.59511985013459	2.83321334405622	3.36729582998647	5.11799381241676	3.55534806148941	2.39789527279837	2.77258872223978	1.79175946922805	4.89034912822175
NM_024887	3.98898404656427	4.54329478227	5.27299955856375	3.95124371858143	2.07944154167984	3.36729582998647	1.94591014905531	4.969813299576	4.18965474202643	5.44673737166631	5.83773044716594	4.12713438504509	3.73766961828337	2.63905732961526	1.6094379124341	5.64190707093811	2.56494935746154	5.31320597904179	5.69035945432406	4.24849524204936	3.87120101090789	2.63905732961526	1.09861228866811	5.4249500174814	1.94591014905531	2.30258509299405	4.15888308335967	1.94591014905531	1.38629436111989	0.693147180559945	0.693147180559945	4.06044301054642	2.70805020110221	3.36729582998647	6.35088571671474	4.14313472639153	3.29583686600433	2.89037175789616	1.38629436111989	6.2363695902037	3.13549421592915	5.80814248998044	5.76832099579377	4.27666611901606	4.00733318523247	2.56494935746154	1.09861228866811	5.51745289646471	2.94443897916644	5.15329159449778	5.0998664278242	3.80666248977032	3.49650756146648	2.07944154167984	1.38629436111989	4.78749174278205	3.61091791264422	5.42934562895444	5.62401750618734	4.04305126783455	3.71357206670431	1.94591014905531	1.38629436111989	5.39816270151775	2.19722457733622	3.09104245335832	4.74493212836325	2.83321334405622	2.19722457733622	1.94591014905531	0	4.59511985013459	2.83321334405622	3.36729582998647	5.11799381241676	3.55534806148941	2.39789527279837	2.77258872223978	1.79175946922805	4.89034912822175
NM_205861	3.98898404656427	4.54329478227	5.27299955856375	3.95124371858143	2.07944154167984	3.36729582998647	1.94591014905531	4.969813299576	4.18965474202643	5.44673737166631	5.83773044716594	4.12713438504509	3.73766961828337	2.63905732961526	1.6094379124341	5.64190707093811	2.56494935746154	5.31320597904179	5.69035945432406	4.24849524204936	3.87120101090789	2.63905732961526	1.09861228866811	5.4249500174814	1.94591014905531	2.30258509299405	4.15888308335967	1.94591014905531	1.38629436111989	0.693147180559945	0.693147180559945	4.06044301054642	2.70805020110221	3.36729582998647	6.35088571671474	4.14313472639153	3.29583686600433	2.83321334405622	1.38629436111989	6.2363695902037	3.13549421592915	5.80814248998044	5.76832099579377	4.27666611901606	4.00733318523247	2.56494935746154	1.09861228866811	5.51745289646471	2.94443897916644	5.15329159449778	5.0998664278242	3.80666248977032	3.49650756146648	2.07944154167984	1.38629436111989	4.78749174278205	3.61091791264422	5.42934562895444	5.62401750618734	4.04305126783455	3.71357206670431	1.94591014905531	1.38629436111989	5.39816270151775	2.19722457733622	3.09104245335832	4.74493212836325	2.83321334405622	2.19722457733622	1.94591014905531	0	4.59511985013459	2.83321334405622	3.36729582998647	5.11799381241676	3.55534806148941	2.39789527279837	2.77258872223978	1.79175946922805	4.89034912822175
NR_125952	2.63905732961526	2.89037175789616	2.63905732961526	1.38629436111989	0	0.693147180559945	0	2.39789527279837	2.56494935746154	3.17805383034795	3.09104245335832	0.693147180559945	0	0	0	3.04452243772342	2.77258872223978	3.09104245335832	3.17805383034795	1.6094379124341	1.38629436111989	0.693147180559945	0	2.99573227355399	2.07944154167984	2.30258509299405	1.38629436111989	0	0	0	0	1.38629436111989	3.91202300542815	4.21950770517611	4.33073334028633	2.83321334405622	2.07944154167984	1.79175946922805	0	4.0943445622221	1.94591014905531	2.07944154167984	2.484906649788	1.09861228866811	0	1.09861228866811	0	2.30258509299405	1.79175946922805	2.484906649788	2.484906649788	0.693147180559945	0	0.693147180559945	0	2.39789527279837	3.09104245335832	3.46573590279973	2.94443897916644	1.6094379124341	1.09861228866811	1.09861228866811	0	2.70805020110221	2.70805020110221	3.13549421592915	2.39789527279837	1.79175946922805	1.09861228866811	1.09861228866811	0	1.79175946922805	2.30258509299405	2.70805020110221	3.04452243772342	0	0	0	0	3.04452243772342
NR_125953	2.63905732961526	2.89037175789616	2.63905732961526	1.38629436111989	0.693147180559945	1.09861228866811	0.693147180559945	2.39789527279837	2.56494935746154	3.17805383034795	3.09104245335832	0.693147180559945	0	0.693147180559945	0	3.04452243772342	2.77258872223978	3.09104245335832	3.17805383034795	1.6094379124341	1.6094379124341	0	0	2.99573227355399	2.07944154167984	2.30258509299405	1.38629436111989	0	0	0	0	1.38629436111989	3.91202300542815	4.21950770517611	4.33073334028633	2.63905732961526	1.6094379124341	1.94591014905531	0.693147180559945	4.14313472639153	1.94591014905531	2.07944154167984	2.484906649788	1.09861228866811	0	0	0	2.30258509299405	1.79175946922805	2.484906649788	2.484906649788	0.693147180559945	0.693147180559945	0	0	2.39789527279837	3.09104245335832	3.46573590279973	2.94443897916644	1.6094379124341	1.09861228866811	0	0	2.70805020110221	2.70805020110221	3.13549421592915	2.39789527279837	1.6094379124341	1.09861228866811	0.693147180559945	0	1.94591014905531	2.30258509299405	2.70805020110221	3.04452243772342	0	0	0	0	3.04452243772342
